ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
5264,International Europe,Oficial,Sidy Badiane [IT],https://standings.stalruth.dev/2024/international-europe/masters/449,https://pokepast.es/4634c826f6397ecd,5,4
5265,International Europe,Oficial,Rafael Sadowski [DE],https://standings.stalruth.dev/2024/international-europe/masters/888,https://pokepast.es/24ba3cc3c433277d,5,4
5266,International Europe,Oficial,Jorge Salinas [ES],https://standings.stalruth.dev/2024/international-europe/masters/134,https://pokepast.es/b8769170bc005284,5,4
5267,International Europe,Oficial,Alejandro Iglesias [ES],https://standings.stalruth.dev/2024/international-europe/masters/183,https://pokepast.es/df05d491a1935571,5,4
5268,International Europe,Oficial,Daniel Lobón Sánchez [ES],https://standings.stalruth.dev/2024/international-europe/masters/117,https://pokepast.es/6a09bab9ff842f32,5,4
5269,International Europe,Oficial,Lorenzo Lazzari [IT],https://standings.stalruth.dev/2024/international-europe/masters/740,https://pokepast.es/c6beadf5679d1fd0,5,4
5270,International Europe,Oficial,Luca Lussignoli [IT],https://standings.stalruth.dev/2024/international-europe/masters/131,https://pokepast.es/82e960d359c2f6d7,5,4
5271,International Europe,Oficial,Andrea Piasso [IT],https://standings.stalruth.dev/2024/international-europe/masters/187,https://pokepast.es/7b99203aeb8ae1a6,5,4
5272,International Europe,Oficial,Nigel Baker [UK],https://standings.stalruth.dev/2024/international-europe/masters/197,https://pokepast.es/48dda7d875d37798,5,4
5273,International Europe,Oficial,Davide Aondio [IT],https://standings.stalruth.dev/2024/international-europe/masters/79,https://pokepast.es/4f84fb8db4535a47,5,4
5274,International Europe,Oficial,Daniel Hawthorne [UK],https://standings.stalruth.dev/2024/international-europe/masters/8,https://pokepast.es/a6d3a39ada6a2378,5,4
5275,International Europe,Oficial,Alejandro Pérez [CR],https://standings.stalruth.dev/2024/international-europe/masters/750,https://pokepast.es/37443da20eb21d06,5,4
5276,International Europe,Oficial,Justin Miller [UK],https://standings.stalruth.dev/2024/international-europe/masters/101,https://pokepast.es/985f7976c537137b,5,4
5277,International Europe,Oficial,Gianmaria Sorbino [IT],https://standings.stalruth.dev/2024/international-europe/masters/426,https://pokepast.es/8fc46b6a5afd51f8,5,4
5278,International Europe,Oficial,Enosh Shachar [IL],https://standings.stalruth.dev/2024/international-europe/masters/380,https://pokepast.es/20948f85c5c2e0ae,5,4
5279,International Europe,Oficial,Camilo Neiva [CO],https://standings.stalruth.dev/2024/international-europe/masters/124,https://pokepast.es/6613d0443621bd42,5,4
5280,International Europe,Oficial,Alexis Morton [FR],https://standings.stalruth.dev/2024/international-europe/masters/28,https://pokepast.es/2e3bf5711e79af9d,5,4
5281,International Europe,Oficial,Javier Fombuena Sanmiguel [ES],https://standings.stalruth.dev/2024/international-europe/masters/686,https://pokepast.es/2f395af3df8f56a4,5,4
5282,International Europe,Oficial,Nicholas Donnelly [US],https://standings.stalruth.dev/2024/international-europe/masters/161,https://pokepast.es/d64b3802c5a66f51,5,4
5283,International Europe,Oficial,Louis Markl [DE],https://standings.stalruth.dev/2024/international-europe/masters/109,https://pokepast.es/9e24037668a83cf2,5,4
5284,International Europe,Oficial,Joaquín Blanch [ES],https://standings.stalruth.dev/2024/international-europe/masters/884,https://pokepast.es/d7a46b5cbe0d1c6d,5,4
5285,International Europe,Oficial,Ruben Gianzini [IT],https://standings.stalruth.dev/2024/international-europe/masters/4,https://pokepast.es/20254e69092edf36,5,4
5286,International Europe,Oficial,Serena Ganley [IE],https://standings.stalruth.dev/2024/international-europe/masters/563,https://pokepast.es/2989d8d38beb9807,5,4
5287,International Europe,Oficial,Marco Metelli [IT],https://standings.stalruth.dev/2024/international-europe/masters/826,https://pokepast.es/de6c964cce6d5cc9,5,4
5288,International Europe,Oficial,Raul Romero [ES],https://standings.stalruth.dev/2024/international-europe/masters/105,https://pokepast.es/68813d493dfe1df0,5,4
5289,International Europe,Oficial,Sarah Colbert [UK],https://standings.stalruth.dev/2024/international-europe/masters/428,https://pokepast.es/76e0deb5d92db0cf,5,4
5290,International Europe,Oficial,Hippolyte Bernard [FR],https://standings.stalruth.dev/2024/international-europe/masters/864,https://pokepast.es/6926e9e76b3ae1a9,5,4
5291,International Europe,Oficial,Alberto Spada [IT],https://standings.stalruth.dev/2024/international-europe/masters/230,https://pokepast.es/2305dfcb0dd4b5d5,5,4
5292,International Europe,Oficial,Jared Bilton [UK],https://standings.stalruth.dev/2024/international-europe/masters/470,https://pokepast.es/223e530036fef3df,5,4
5293,International Europe,Oficial,Zhaochen Liang [CN],https://standings.stalruth.dev/2024/international-europe/masters/143,https://pokepast.es/53fd2b7dd243e882,5,4
5294,International Europe,Oficial,Daniel Rogers [UK],https://standings.stalruth.dev/2024/international-europe/masters/452,https://pokepast.es/4a8b983962059c28,5,4
5295,International Europe,Oficial,Alessandro Mandirola [IT],https://standings.stalruth.dev/2024/international-europe/masters/719,https://pokepast.es/7716147d4934e896,5,4
5296,International Europe,Oficial,Hongrui Huang [CN],https://standings.stalruth.dev/2024/international-europe/masters/200,https://pokepast.es/7d2b48e944be8881,5,4
5297,International Europe,Oficial,Damahni Palmer [UK],https://standings.stalruth.dev/2024/international-europe/masters/141,https://pokepast.es/7a28b8ba24b8e6e9,5,4
5298,International Europe,Oficial,Jack Marshall [UK],https://standings.stalruth.dev/2024/international-europe/masters/959,https://pokepast.es/fb4ec1dbf8b3979d,5,4
5299,International Europe,Oficial,Jonas Nienhüser [DE],https://standings.stalruth.dev/2024/international-europe/masters/770,https://pokepast.es/36931054df7c59e2,5,4
5300,International Europe,Oficial,Yan Sym [BR],https://standings.stalruth.dev/2024/international-europe/masters/420,https://pokepast.es/1c60fefec643b379,5,4
5301,International Europe,Oficial,Simone Di felici [IT],https://standings.stalruth.dev/2024/international-europe/masters/651,https://pokepast.es/6cacbe16156c424f,5,4
5302,International Europe,Oficial,Guillermo Casado Medrano [ES],https://standings.stalruth.dev/2024/international-europe/masters/431,https://pokepast.es/4695977c08aa1665,5,4
5303,International Europe,Oficial,Matteo Simonetti [IT],https://standings.stalruth.dev/2024/international-europe/masters/366,https://pokepast.es/19b69f13f67ff025,5,4
5304,International Europe,Oficial,Javi Balbuena Sánchez [ES],https://standings.stalruth.dev/2024/international-europe/masters/964,https://pokepast.es/d888cd68e38d0956,5,4
5305,International Europe,Oficial,Brian Martínez Rico [ES],https://standings.stalruth.dev/2024/international-europe/masters/381,https://pokepast.es/ed3d927314978cbf,5,4
5306,International Europe,Oficial,Tim Votteler [DE],https://standings.stalruth.dev/2024/international-europe/masters/404,https://pokepast.es/52522a533b05e75a,5,4
5307,International Europe,Oficial,Dylan Salvanera [US],https://standings.stalruth.dev/2024/international-europe/masters/663,https://pokepast.es/2eabb3de83350c6a,5,4
5308,International Europe,Oficial,Michał Chyra [PL],https://standings.stalruth.dev/2024/international-europe/masters/699,https://pokepast.es/5c689ea2ad6eabfa,5,4
5309,International Europe,Oficial,Connagh Johnston [IE],https://standings.stalruth.dev/2024/international-europe/masters/368,https://pokepast.es/014b6b2eb9fa7079,5,4
5310,International Europe,Oficial,Joseph Phillips [US],https://standings.stalruth.dev/2024/international-europe/masters/154,https://pokepast.es/7e3dcbd84e60c2f9,5,4
5311,International Europe,Oficial,Kobe Hunt [UK],https://standings.stalruth.dev/2024/international-europe/masters/376,https://pokepast.es/af32010434c196f3,5,4
5312,International Europe,Oficial,Dan Taylor [UK],https://standings.stalruth.dev/2024/international-europe/masters/272,https://pokepast.es/06f3f83e2aa621c4,5,4
5313,International Europe,Oficial,Alessandro Finotto [IT],https://standings.stalruth.dev/2024/international-europe/masters/865,https://pokepast.es/c77d15a01aa80563,5,4
5314,International Europe,Oficial,Sergio Camacho [ES],https://standings.stalruth.dev/2024/international-europe/masters/275,https://pokepast.es/d476caa820ca5ec5,5,4
5315,International Europe,Oficial,Soeren Schlichting [DE],https://standings.stalruth.dev/2024/international-europe/masters/875,https://pokepast.es/a8783161bc9417b5,5,4
5316,International Europe,Oficial,David Harupa [US],https://standings.stalruth.dev/2024/international-europe/masters/233,https://pokepast.es/8e2594e31c18b9c2,5,4
5317,International Europe,Oficial,Gwilym Kuiper [UK],https://standings.stalruth.dev/2024/international-europe/masters/762,https://pokepast.es/5dcfcec90a421d51,5,4
5318,International Europe,Oficial,Marco Marras [IT],https://standings.stalruth.dev/2024/international-europe/masters/539,https://pokepast.es/0b232c7ebbf4db33,5,4
5319,International Europe,Oficial,Tinashe Jones [UK],https://standings.stalruth.dev/2024/international-europe/masters/731,https://pokepast.es/58fd7896bcaecc50,5,4
5320,International Europe,Oficial,Daniele Rinaldi [IT],https://standings.stalruth.dev/2024/international-europe/masters/727,https://pokepast.es/ae76a03f26b194fb,5,4
5321,International Europe,Oficial,Jacob Fereday [UK],https://standings.stalruth.dev/2024/international-europe/masters/165,https://pokepast.es/099eecfdcc9e7139,5,4
5322,International Europe,Oficial,Murhaf Al-Shalabi [UK],https://standings.stalruth.dev/2024/international-europe/masters/49,https://pokepast.es/4febd299c06aaf40,5,4
5323,International Europe,Oficial,Josh Mintern [UK],https://standings.stalruth.dev/2024/international-europe/masters/729,https://pokepast.es/d094b553fa99a75d,5,4
5324,International Europe,Oficial,Brenden Moses [US],https://standings.stalruth.dev/2024/international-europe/masters/11,https://pokepast.es/1cb9a9f9f924f1c7,5,4
5325,International Europe,Oficial,Shonali Kenn [AT],https://standings.stalruth.dev/2024/international-europe/masters/744,https://pokepast.es/a3e4ebf59753005f,5,4
5326,International Europe,Oficial,Antonio Verrone [IT],https://standings.stalruth.dev/2024/international-europe/masters/194,https://pokepast.es/b1b84ede7530240f,5,4
5327,International Europe,Oficial,Aurélien Le Fur [FR],https://standings.stalruth.dev/2024/international-europe/masters/457,https://pokepast.es/65ce1d649d17e7d3,5,4
5328,International Europe,Oficial,Giulio Bassetti [IT],https://standings.stalruth.dev/2024/international-europe/masters/963,https://pokepast.es/444c1a235401415d,5,4
5329,International Europe,Oficial,Matthew Potter [UK],https://standings.stalruth.dev/2024/international-europe/masters/255,https://pokepast.es/dbe37bb9e240583d,5,4
5330,International Europe,Oficial,Benjamin Moxon [UK],https://standings.stalruth.dev/2024/international-europe/masters/294,https://pokepast.es/b83c5d9cfb49dbae,5,4
5331,International Europe,Oficial,Thomas Gravouille [FR],https://standings.stalruth.dev/2024/international-europe/masters/704,https://pokepast.es/e9d1c67b32199335,5,4
5332,International Europe,Oficial,Rubén Gómez [ES],https://standings.stalruth.dev/2024/international-europe/masters/726,https://pokepast.es/9491fe681e0881d0,5,4
5333,International Europe,Oficial,Nathan Rouby [FR],https://standings.stalruth.dev/2024/international-europe/masters/315,https://pokepast.es/f93ea6ef7fdd7aa3,5,4
5334,International Europe,Oficial,Nils Schlatter [CH],https://standings.stalruth.dev/2024/international-europe/masters/609,https://pokepast.es/c728bc80d95a4911,5,4
5335,International Europe,Oficial,Gonzalo Estrada [ES],https://standings.stalruth.dev/2024/international-europe/masters/900,https://pokepast.es/c5fd049b3124a7a7,5,4
5336,International Europe,Oficial,Alfonse Gaite [US],https://standings.stalruth.dev/2024/international-europe/masters/192,https://pokepast.es/ab4be19c30a092ed,5,4
5337,International Europe,Oficial,George Oakes [UK],https://standings.stalruth.dev/2024/international-europe/masters/576,https://pokepast.es/8e8719816dd1669e,5,4
5338,International Europe,Oficial,Rue Muffett [UK],https://standings.stalruth.dev/2024/international-europe/masters/936,https://pokepast.es/ff29a7ee72d63b9a,5,4
5339,International Europe,Oficial,Manuel Cervera Ortiz [ES],https://standings.stalruth.dev/2024/international-europe/masters/80,https://pokepast.es/5198270cd5aa5e56,5,4
5340,International Europe,Oficial,Rachel Annand [UK],https://standings.stalruth.dev/2024/international-europe/masters/781,https://pokepast.es/42f58583821c3898,5,4
5341,International Europe,Oficial,Jorge Hernández Acosta [ES],https://standings.stalruth.dev/2024/international-europe/masters/463,https://pokepast.es/773e65d4d314517f,5,4
5342,International Europe,Oficial,Andrew Whitman [US],https://standings.stalruth.dev/2024/international-europe/masters/298,https://pokepast.es/6fbcb8ec821970eb,5,4
5343,International Europe,Oficial,Francesc Majós Palau [ES],https://standings.stalruth.dev/2024/international-europe/masters/966,https://pokepast.es/7ad0554f747d21e5,5,4
5344,International Europe,Oficial,Anthony Liuzzo [FR],https://standings.stalruth.dev/2024/international-europe/masters/594,https://pokepast.es/35bafcf2d3814565,5,4
5345,International Europe,Oficial,Adrian Hervias [ES],https://standings.stalruth.dev/2024/international-europe/masters/138,https://pokepast.es/9b915b9d68259512,5,4
5346,International Europe,Oficial,Meaghan Blakey [UK],https://standings.stalruth.dev/2024/international-europe/masters/948,https://pokepast.es/2c6d19554b99e304,5,4
5347,International Europe,Oficial,David Carrasco [ES],https://standings.stalruth.dev/2024/international-europe/masters/40,https://pokepast.es/193410586678c73c,5,4
5348,International Europe,Oficial,Daniel Anselm [DE],https://standings.stalruth.dev/2024/international-europe/masters/856,https://pokepast.es/f3b0d30fdb3e3850,5,4
5349,International Europe,Oficial,Collin Heier [US],https://standings.stalruth.dev/2024/international-europe/masters/598,https://pokepast.es/028918dafdc6a6ff,5,4
5350,International Europe,Oficial,James Clough [UK],https://standings.stalruth.dev/2024/international-europe/masters/747,https://pokepast.es/778a38ab35936a20,5,4
5351,International Europe,Oficial,James Beardall [UK],https://standings.stalruth.dev/2024/international-europe/masters/666,https://pokepast.es/bb5f2f96cc4a78b8,5,4
5352,International Europe,Oficial,Dominic Scheffler [DE],https://standings.stalruth.dev/2024/international-europe/masters/329,https://pokepast.es/9f0b4c20687ba63d,5,4
5353,International Europe,Oficial,Alex Sleath [UK],https://standings.stalruth.dev/2024/international-europe/masters/787,https://pokepast.es/26650e615c0b23a5,5,4
5354,International Europe,Oficial,Naim Spiteri [MT],https://standings.stalruth.dev/2024/international-europe/masters/543,https://pokepast.es/7ba14e64bb4ed650,5,4
5355,International Europe,Oficial,Oscar Psaila [UK],https://standings.stalruth.dev/2024/international-europe/masters/857,https://pokepast.es/d3011e0e44bfc4de,5,4
5356,International Europe,Oficial,Galvin Hui [AU],https://standings.stalruth.dev/2024/international-europe/masters/921,https://pokepast.es/716f495a6a051b40,5,4
5357,International Europe,Oficial,Hugo Aguirre [UK],https://standings.stalruth.dev/2024/international-europe/masters/672,https://pokepast.es/3bc4132ff8512cdb,5,4
5358,International Europe,Oficial,Pros Leerman [BE],https://standings.stalruth.dev/2024/international-europe/masters/35,https://pokepast.es/9b3affaa852afa94,5,4
5359,International Europe,Oficial,Giacomo Trapani [IT],https://standings.stalruth.dev/2024/international-europe/masters/868,https://pokepast.es/97bd30753d28e1ad,5,4
5360,International Europe,Oficial,Theotime MASSAUT [FR],https://standings.stalruth.dev/2024/international-europe/masters/611,https://pokepast.es/be95fa952871c025,5,4
5361,International Europe,Oficial,Oriol Sancho [ES],https://standings.stalruth.dev/2024/international-europe/masters/202,https://pokepast.es/96b3337c9eb60e91,5,4
5362,International Europe,Oficial,Otto Levenson [UK],https://standings.stalruth.dev/2024/international-europe/masters/555,https://pokepast.es/44117d9c3614213c,5,4
5363,International Europe,Oficial,Dario Cozzo [IT],https://standings.stalruth.dev/2024/international-europe/masters/172,https://pokepast.es/e42faaf0fdc52e3f,5,4
5364,International Europe,Oficial,Benjamin Soh [UK],https://standings.stalruth.dev/2024/international-europe/masters/44,https://pokepast.es/6e91428a074d02b3,5,4
5365,International Europe,Oficial,Toby Kongmun [AU],https://standings.stalruth.dev/2024/international-europe/masters/753,https://pokepast.es/c752ce5ccf19e313,5,4
5366,International Europe,Oficial,Roman Manukjan [DE],https://standings.stalruth.dev/2024/international-europe/masters/76,https://pokepast.es/b55182c338e2acbf,5,4
5367,International Europe,Oficial,Catarina Pires [PT],https://standings.stalruth.dev/2024/international-europe/masters/834,https://pokepast.es/eb344dfc74c11a51,5,4
5368,International Europe,Oficial,Simon Van der Borght [BE],https://standings.stalruth.dev/2024/international-europe/masters/654,https://pokepast.es/c93e18841cd60af2,5,4
5369,International Europe,Oficial,James Bostock [UK],https://standings.stalruth.dev/2024/international-europe/masters/386,https://pokepast.es/90118f21c505792c,5,4
5370,International Europe,Oficial,Niryan Brach [UK],https://standings.stalruth.dev/2024/international-europe/masters/361,https://pokepast.es/209afe66bab0cedd,5,4
5371,International Europe,Oficial,Jamie Little [UK],https://standings.stalruth.dev/2024/international-europe/masters/882,https://pokepast.es/30423ddccb7e2789,5,4
5372,International Europe,Oficial,Nuno Rosario [PT],https://standings.stalruth.dev/2024/international-europe/masters/370,https://pokepast.es/c519073ad241079e,5,4
5373,International Europe,Oficial,David Partington [UK],https://standings.stalruth.dev/2024/international-europe/masters/217,https://pokepast.es/72bf2cf58a81b024,5,4
5374,International Europe,Oficial,Nicholas Rubingh [US],https://standings.stalruth.dev/2024/international-europe/masters/797,https://pokepast.es/2fde20b1a8eb9da9,5,4
5375,International Europe,Oficial,Ludovic Hébert [FR],https://standings.stalruth.dev/2024/international-europe/masters/398,https://pokepast.es/fb213947955104d4,5,4
5376,International Europe,Oficial,Diego Bort Gomez [ES],https://standings.stalruth.dev/2024/international-europe/masters/118,https://pokepast.es/cb07e09f2b75e3da,5,4
5377,International Europe,Oficial,Jordi Crego [ES],https://standings.stalruth.dev/2024/international-europe/masters/809,https://pokepast.es/7f19b8d0c1fd41b7,5,4
5378,International Europe,Oficial,Gianmarco Corda [IT],https://standings.stalruth.dev/2024/international-europe/masters/553,https://pokepast.es/11349d9d54a77124,5,4
5379,International Europe,Oficial,Alex Finnis [UK],https://standings.stalruth.dev/2024/international-europe/masters/669,https://pokepast.es/dc55402b5c3ccc31,5,4
5380,International Europe,Oficial,Christopher Chau [US],https://standings.stalruth.dev/2024/international-europe/masters/410,https://pokepast.es/2602db3d5d387c2c,5,4
5381,International Europe,Oficial,Pablo Puente Enrique [ES],https://standings.stalruth.dev/2024/international-europe/masters/14,https://pokepast.es/5bc9663d4f7dbb6a,5,4
5382,International Europe,Oficial,Matt Rowson [UK],https://standings.stalruth.dev/2024/international-europe/masters/961,https://pokepast.es/c9ce3c52ab72e4f8,5,4
5383,International Europe,Oficial,Lluis Serrat Teixeira [ES],https://standings.stalruth.dev/2024/international-europe/masters/742,https://pokepast.es/4c90b7864ee6664d,5,4
5384,International Europe,Oficial,Jonathan Duran [US],https://standings.stalruth.dev/2024/international-europe/masters/47,https://pokepast.es/0cb9682b7ce868eb,5,4
5385,International Europe,Oficial,Regino Domínguez [ES],https://standings.stalruth.dev/2024/international-europe/masters/795,https://pokepast.es/563812aaed783450,5,4
5386,International Europe,Oficial,Jesus Marchena Carrera [ES],https://standings.stalruth.dev/2024/international-europe/masters/391,https://pokepast.es/c44da4a7894e655c,5,4
5387,International Europe,Oficial,rainer arana [PE],https://standings.stalruth.dev/2024/international-europe/masters/403,https://pokepast.es/05d21a3e62cb9f2b,5,4
5388,International Europe,Oficial,Andrès Giannini [IT],https://standings.stalruth.dev/2024/international-europe/masters/73,https://pokepast.es/378903c53bafcee0,5,4
5389,International Europe,Oficial,Vince Cantello [US],https://standings.stalruth.dev/2024/international-europe/masters/364,https://pokepast.es/4c1031b2289cb65f,5,4
5390,International Europe,Oficial,zoe james [UK],https://standings.stalruth.dev/2024/international-europe/masters/471,https://pokepast.es/d83010ba90cc3fe9,5,4
5391,International Europe,Oficial,Tommaso Marras [IT],https://standings.stalruth.dev/2024/international-europe/masters/652,https://pokepast.es/0c4b6f6f3c9b183b,5,4
5392,International Europe,Oficial,Candela Castro Diez [ES],https://standings.stalruth.dev/2024/international-europe/masters/561,https://pokepast.es/fba5f571da958516,5,4
5393,International Europe,Oficial,Javier Maria Escrig Martinez [ES],https://standings.stalruth.dev/2024/international-europe/masters/25,https://pokepast.es/8bdd54cc3c920f5b,5,4
5394,International Europe,Oficial,Cristian Palos [ES],https://standings.stalruth.dev/2024/international-europe/masters/512,https://pokepast.es/510f579522562653,4,5
5395,International Europe,Oficial,Pablo Gallardo Hiraldo [ES],https://standings.stalruth.dev/2024/international-europe/masters/803,https://pokepast.es/5a31406a8b9a4239,4,5
5396,International Europe,Oficial,Ioannis Baziotis [GR],https://standings.stalruth.dev/2024/international-europe/masters/240,https://pokepast.es/a4c2409f37c4c96e,4,5
5397,International Europe,Oficial,James Katsaros [AU],https://standings.stalruth.dev/2024/international-europe/masters/291,https://pokepast.es/dcd42c060dd64785,4,4
5398,International Europe,Oficial,nicolas del campo [CL],https://standings.stalruth.dev/2024/international-europe/masters/733,https://pokepast.es/07cd4e8da04e4718,4,5
5399,International Europe,Oficial,Jamie North [UK],https://standings.stalruth.dev/2024/international-europe/masters/507,https://pokepast.es/742371a23e131532,4,5
5400,International Europe,Oficial,Luke Edwards [UK],https://standings.stalruth.dev/2024/international-europe/masters/170,https://pokepast.es/5e0f300ad1fa096f,4,5
5401,International Europe,Oficial,Mavis Meyers [UK],https://standings.stalruth.dev/2024/international-europe/masters/706,https://pokepast.es/10ecce1c4e5b3dce,4,5
5402,International Europe,Oficial,Siyuan Chen [FR],https://standings.stalruth.dev/2024/international-europe/masters/500,https://pokepast.es/81027b4de52f6ccd,4,4
5403,International Europe,Oficial,Jack Baker [UK],https://standings.stalruth.dev/2024/international-europe/masters/155,https://pokepast.es/5d4222a6350f4d15,4,5
5404,International Europe,Oficial,Sam Allen [UK],https://standings.stalruth.dev/2024/international-europe/masters/180,https://pokepast.es/b80569eefb49ea4c,4,5
5405,International Europe,Oficial,Thomas Leigh-Dobbie [UK],https://standings.stalruth.dev/2024/international-europe/masters/30,https://pokepast.es/f10b5a6a0d9c4265,4,5
5406,International Europe,Oficial,Pierre VRIET. B [FR],https://standings.stalruth.dev/2024/international-europe/masters/220,https://pokepast.es/08cd9be981f73c5c,4,5
5407,International Europe,Oficial,Filippo Perra [IT],https://standings.stalruth.dev/2024/international-europe/masters/876,https://pokepast.es/73ea4566d4055b34,4,5
5408,International Europe,Oficial,Sohaib Mufti [US],https://standings.stalruth.dev/2024/international-europe/masters/953,https://pokepast.es/8c959b4512433f8f,4,3
5409,International Europe,Oficial,Carolina Alventosa Díaz [ES],https://standings.stalruth.dev/2024/international-europe/masters/821,https://pokepast.es/36a17217e3e4f361,4,5
5410,International Europe,Oficial,Raul Sheth [UK],https://standings.stalruth.dev/2024/international-europe/masters/599,https://pokepast.es/204f4cd0567ba815,4,5
5411,International Europe,Oficial,Francesco Rasini [IT],https://standings.stalruth.dev/2024/international-europe/masters/320,https://pokepast.es/87b347274e2dcb76,4,4
5412,International Europe,Oficial,Mirko Fioravanti [IT],https://standings.stalruth.dev/2024/international-europe/masters/3,https://pokepast.es/a152e298b2dbda35,4,5
5413,International Europe,Oficial,Baptiste Candau [FR],https://standings.stalruth.dev/2024/international-europe/masters/330,https://pokepast.es/9c2abf94952d2d08,4,5
5414,International Europe,Oficial,Sean Parsons [UK],https://standings.stalruth.dev/2024/international-europe/masters/677,https://pokepast.es/24dd276b53897c6b,4,5
5415,International Europe,Oficial,Yvar Vlieger [NL],https://standings.stalruth.dev/2024/international-europe/masters/752,https://pokepast.es/25ce9140a62efe16,4,5
5416,International Europe,Oficial,Rhys Davies [UK],https://standings.stalruth.dev/2024/international-europe/masters/341,https://pokepast.es/f3bd5ed498e686ff,4,5
5417,International Europe,Oficial,Alexander Becker [DE],https://standings.stalruth.dev/2024/international-europe/masters/786,https://pokepast.es/df3ee340a823149d,4,5
5418,International Europe,Oficial,Dairen Gonschior [DE],https://standings.stalruth.dev/2024/international-europe/masters/429,https://pokepast.es/f846d7a9d9ea3f3c,4,5
5419,International Europe,Oficial,Pranav Sharma [US],https://standings.stalruth.dev/2024/international-europe/masters/783,https://pokepast.es/4258103117998374,4,5
5420,International Europe,Oficial,Sergio Zea Alcaraz [ES],https://standings.stalruth.dev/2024/international-europe/masters/632,https://pokepast.es/ad3ea0a5420b355d,4,3
5421,International Europe,Oficial,Christoph Gooss [AT],https://standings.stalruth.dev/2024/international-europe/masters/853,https://pokepast.es/357b604cc0a9a5c8,4,5
5422,International Europe,Oficial,Jacob Mortenson [US],https://standings.stalruth.dev/2024/international-europe/masters/359,https://pokepast.es/5c87ab1139382f6e,4,5
5423,International Europe,Oficial,Eloy Hahn [DE],https://standings.stalruth.dev/2024/international-europe/masters/383,https://pokepast.es/0493596526cd8451,4,4
5424,International Europe,Oficial,Luis Sanchez Marin [ES],https://standings.stalruth.dev/2024/international-europe/masters/833,https://pokepast.es/aac851c46e996879,4,5
5425,International Europe,Oficial,Manuel Rodríguez [ES],https://standings.stalruth.dev/2024/international-europe/masters/805,https://pokepast.es/95651c48cbf62179,4,5
5426,International Europe,Oficial,Lucas Mester-Christensen [DK],https://standings.stalruth.dev/2024/international-europe/masters/601,https://pokepast.es/ecc17b850e9cb40f,4,5
5427,International Europe,Oficial,Antoine Guyader [FR],https://standings.stalruth.dev/2024/international-europe/masters/479,https://pokepast.es/a30b4582841b4ea6,4,5
5428,International Europe,Oficial,Jiyang Yang [AT],https://standings.stalruth.dev/2024/international-europe/masters/498,https://pokepast.es/781f945732cf37e9,4,5
5429,International Europe,Oficial,Kay Elst [BE],https://standings.stalruth.dev/2024/international-europe/masters/15,https://pokepast.es/fbdcec061457cbcd,4,5
5430,International Europe,Oficial,Ryan Fannin [UK],https://standings.stalruth.dev/2024/international-europe/masters/400,https://pokepast.es/ab7f29988b78de71,4,5
5431,International Europe,Oficial,Marco Zoso [IT],https://standings.stalruth.dev/2024/international-europe/masters/82,https://pokepast.es/0508b381ecc3e055,4,4
5432,International Europe,Oficial,Oliver Bøgebjerg [DK],https://standings.stalruth.dev/2024/international-europe/masters/54,https://pokepast.es/3b300e0fb9c189b7,4,5
5433,International Europe,Oficial,Michael Tellup [DK],https://standings.stalruth.dev/2024/international-europe/masters/714,https://pokepast.es/427682d98510eb3b,4,5
5434,International Europe,Oficial,Alessandro Caliri [IT],https://standings.stalruth.dev/2024/international-europe/masters/482,https://pokepast.es/f8ab21b54c88fd1d,4,5
5435,International Europe,Oficial,Ruari Cameron [UK],https://standings.stalruth.dev/2024/international-europe/masters/93,https://pokepast.es/f5e787dc22542034,4,5
5436,International Europe,Oficial,Fynn Denecke [DE],https://standings.stalruth.dev/2024/international-europe/masters/782,https://pokepast.es/c236ba93fef6e192,4,5
5437,International Europe,Oficial,Neil Buttigieg [MT],https://standings.stalruth.dev/2024/international-europe/masters/216,https://pokepast.es/8bb160171fc39683,4,5
5438,International Europe,Oficial,Juan Rodríguez Mompeán [ES],https://standings.stalruth.dev/2024/international-europe/masters/99,https://pokepast.es/aa050b384223a2d5,4,5
5439,International Europe,Oficial,Vijay Sood [US],https://standings.stalruth.dev/2024/international-europe/masters/927,https://pokepast.es/7b6b0d3e09e2a89e,4,4
5440,International Europe,Oficial,Thomas Dowling [IE],https://standings.stalruth.dev/2024/international-europe/masters/347,https://pokepast.es/661ffa6e4e31d5c4,4,5
5441,International Europe,Oficial,Jorge Vega [ES],https://standings.stalruth.dev/2024/international-europe/masters/74,https://pokepast.es/8f592b89e35c5f82,4,5
5442,International Europe,Oficial,Thomas Gabor [DE],https://standings.stalruth.dev/2024/international-europe/masters/65,https://pokepast.es/7948444729feab5b,4,5
5443,International Europe,Oficial,Connor Swikart [US],https://standings.stalruth.dev/2024/international-europe/masters/659,https://pokepast.es/e7d8a28d47fdd450,4,5
5444,International Europe,Oficial,Rick Jongerden [NL],https://standings.stalruth.dev/2024/international-europe/masters/328,https://pokepast.es/c1066e28fd85c848,4,5
5445,International Europe,Oficial,Gwenn Cox [US],https://standings.stalruth.dev/2024/international-europe/masters/203,https://pokepast.es/2233e0f88a14195f,4,5
5446,International Europe,Oficial,Raghav Malaviya [US],https://standings.stalruth.dev/2024/international-europe/masters/653,https://pokepast.es/66a1cf1dee0804f8,4,3
